title,description,property_type,location,price_current,price_5_10_years_ago,legal_status,building_quality,previous_owners,furniture,area,frontage,road_width,bedrooms,bathrooms,toilets,stories,house_direction,balcony_direction,phone,email
"Bán Trang trại diện tích 280m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Trang trại, diện tích 280m2, mặt tiền 12.5m, đường vào rộng 19.4m. Nhà hướng Đông Bắc, ban công Đông Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Trang trại,"Quận Nam Từ Liêm, Hà Nội",32931000000.0,20983000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),1,Nội thất cơ bản,280,12.5,19.4,1,1,1,2,Đông Bắc,Đông Nam,0970024396,chubatdongsan461@gmail.com
"Bán Căn hộ chung cư diện tích 208m2 chính chủ, vị trí đẹp tại Quận 1, TP.HCM","Cần bán gấp Căn hộ chung cư, diện tích 208m2, mặt tiền 10.9m, đường vào rộng 16.4m. Nhà hướng Tây Nam, ban công Tây Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Căn hộ chung cư,"Quận 1, TP.HCM",10150000000.0,5764000000.0,Sổ đỏ/Sổ hồng,Mới xây,1,Nội thất cơ bản,208,10.9,16.4,5,2,2,5,Tây Nam,Tây Bắc,0923196706,chubatdongsan462@gmail.com
"Bán Xưởng diện tích 211m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Xưởng, diện tích 211m2, mặt tiền 9.0m, đường vào rộng 7.3m. Nhà hướng Tây Bắc, ban công Tây Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Xưởng,"Quận 7, TP.HCM",11970000000.0,5984000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),1,Nội thất cơ bản,211,9.0,7.3,1,3,3,5,Tây Bắc,Tây Bắc,0997679948,chubatdongsan463@gmail.com
"Bán Khu nghỉ dưỡng diện tích 181m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Khu nghỉ dưỡng, diện tích 181m2, mặt tiền 9.7m, đường vào rộng 19.6m. Nhà hướng Nam, ban công Đông Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Khu nghỉ dưỡng,"Thành phố Thủ Đức, TP.HCM",15824000000.0,9016000000.0,Sổ đỏ/Sổ hồng,Mới xây,1,Nội thất đầy đủ / Cao cấp,181,9.7,19.6,5,2,2,4,Nam,Đông Bắc,0970508958,chubatdongsan464@gmail.com
"Bán Xưởng diện tích 54m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Xưởng, diện tích 54m2, mặt tiền 11.6m, đường vào rộng 12.8m. Nhà hướng Tây, ban công Đông Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Xưởng,"Thành phố Thủ Đức, TP.HCM",5047000000.0,2531000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),2,Nội thất cơ bản,54,11.6,12.8,1,4,4,2,Tây,Đông Bắc,0979167585,chubatdongsan465@gmail.com
"Bán Xưởng diện tích 209m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Xưởng, diện tích 209m2, mặt tiền 5.7m, đường vào rộng 12.5m. Nhà hướng Tây Bắc, ban công Tây Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Xưởng,"Quận 7, TP.HCM",19947000000.0,11584000000.0,Sổ đỏ/Sổ hồng,Mới xây,3,Nội thất đầy đủ / Cao cấp,209,5.7,12.5,4,3,3,4,Tây Bắc,Tây Nam,0962292039,chubatdongsan466@gmail.com
"Bán Xưởng diện tích 227m2 chính chủ, vị trí đẹp tại Quận 1, TP.HCM","Cần bán gấp Xưởng, diện tích 227m2, mặt tiền 15.0m, đường vào rộng 15.5m. Nhà hướng Đông, ban công Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Xưởng,"Quận 1, TP.HCM",9788000000.0,5501000000.0,Sổ đỏ/Sổ hồng,Mới xây,1,Nội thất cơ bản,227,15.0,15.5,3,3,3,2,Đông,Nam,0925733562,chubatdongsan467@gmail.com
"Bán Chung cư mini diện tích 190m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Chung cư mini, diện tích 190m2, mặt tiền 14.7m, đường vào rộng 16.6m. Nhà hướng Đông Nam, ban công Đông Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Chung cư mini,"Thành phố Thủ Đức, TP.HCM",22998000000.0,13473000000.0,Sổ đỏ/Sổ hồng,Mới xây,2,Nội thất cơ bản,190,14.7,16.6,3,3,3,4,Đông Nam,Đông Nam,0950946799,chubatdongsan468@gmail.com
"Bán Nhà riêng diện tích 206m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Nhà riêng, diện tích 206m2, mặt tiền 10.8m, đường vào rộng 13.8m. Nhà hướng Tây Nam, ban công Đông Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Nhà riêng,"Quận Nam Từ Liêm, Hà Nội",9975000000.0,4805000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),2,Nội thất đầy đủ / Cao cấp,206,10.8,13.8,2,3,3,5,Tây Nam,Đông Bắc,0932933441,chubatdongsan469@gmail.com
"Bán Kho diện tích 92m2 chính chủ, vị trí đẹp tại Quận 1, TP.HCM","Cần bán gấp Kho, diện tích 92m2, mặt tiền 5.4m, đường vào rộng 4.3m. Nhà hướng Nam, ban công Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Kho,"Quận 1, TP.HCM",5733000000.0,2942000000.0,Sổ đỏ/Sổ hồng,Mới xây,1,Nội thất cơ bản,92,5.4,4.3,5,4,4,5,Nam,Bắc,0925486047,chubatdongsan470@gmail.com
"Bán Trang trại diện tích 179m2 chính chủ, vị trí đẹp tại Quận 1, TP.HCM","Cần bán gấp Trang trại, diện tích 179m2, mặt tiền 11.2m, đường vào rộng 8.1m. Nhà hướng Tây Bắc, ban công Tây Nam. Pháp lý: Đang chờ sổ, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Trang trại,"Quận 1, TP.HCM",7561000000.0,4261000000.0,Đang chờ sổ,Còn mới (80-90%),3,Nội thất đầy đủ / Cao cấp,179,11.2,8.1,5,3,3,1,Tây Bắc,Tây Nam,0982502197,chubatdongsan471@gmail.com
"Bán Biệt thự diện tích 183m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Biệt thự, diện tích 183m2, mặt tiền 3.9m, đường vào rộng 18.7m. Nhà hướng Tây Nam, ban công Tây Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Biệt thự,"Quận Đống Đa, Hà Nội",16219000000.0,10406000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),1,Nội thất cơ bản,183,3.9,18.7,5,1,1,3,Tây Nam,Tây Bắc,0990591527,chubatdongsan472@gmail.com
"Bán Xưởng diện tích 185m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Xưởng, diện tích 185m2, mặt tiền 3.4m, đường vào rộng 6.0m. Nhà hướng Nam, ban công Tây. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Xưởng,"Thành phố Thủ Đức, TP.HCM",21998000000.0,11994000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),2,Nội thất cơ bản,185,3.4,6.0,4,3,3,4,Nam,Tây,0981620985,chubatdongsan473@gmail.com
"Bán Nhà mặt phố diện tích 78m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Nhà mặt phố, diện tích 78m2, mặt tiền 6.1m, đường vào rộng 8.7m. Nhà hướng Tây Bắc, ban công Tây Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Nhà mặt phố,"Thành phố Thủ Đức, TP.HCM",7476000000.0,4128000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),3,Nội thất cơ bản,78,6.1,8.7,5,4,4,1,Tây Bắc,Tây Nam,0976948251,chubatdongsan474@gmail.com
"Bán Chung cư mini diện tích 113m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Chung cư mini, diện tích 113m2, mặt tiền 8.6m, đường vào rộng 9.8m. Nhà hướng Tây, ban công Tây Bắc. Pháp lý: Đang chờ sổ, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Chung cư mini,"Quận 7, TP.HCM",12557000000.0,7553000000.0,Đang chờ sổ,Trung bình,2,Nội thất đầy đủ / Cao cấp,113,8.6,9.8,3,3,3,3,Tây,Tây Bắc,0984016872,chubatdongsan475@gmail.com
"Bán Khu nghỉ dưỡng diện tích 206m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Khu nghỉ dưỡng, diện tích 206m2, mặt tiền 13.4m, đường vào rộng 9.9m. Nhà hướng Đông, ban công Đông. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Khu nghỉ dưỡng,"Quận Đống Đa, Hà Nội",9259000000.0,5395000000.0,Sổ đỏ/Sổ hồng,Mới xây,1,Không nội thất,206,13.4,9.9,4,1,1,4,Đông,Đông,0952002112,chubatdongsan476@gmail.com
"Bán Biệt thự diện tích 177m2 chính chủ, vị trí đẹp tại TP. Bắc Ninh","Cần bán gấp Biệt thự, diện tích 177m2, mặt tiền 11.7m, đường vào rộng 13.0m. Nhà hướng Đông, ban công Tây Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Biệt thự,TP. Bắc Ninh,15155000000.0,8045000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),3,Nội thất đầy đủ / Cao cấp,177,11.7,13.0,1,4,4,2,Đông,Tây Nam,0988972904,chubatdongsan477@gmail.com
"Bán Kho diện tích 147m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Kho, diện tích 147m2, mặt tiền 11.9m, đường vào rộng 19.0m. Nhà hướng Đông Bắc, ban công Tây Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Kho,"Quận Đống Đa, Hà Nội",11884000000.0,6534000000.0,Sổ đỏ/Sổ hồng,Mới xây,2,Nội thất cơ bản,147,11.9,19.0,5,4,4,3,Đông Bắc,Tây Bắc,0964214985,chubatdongsan478@gmail.com
"Bán Nhà mặt phố diện tích 92m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Nhà mặt phố, diện tích 92m2, mặt tiền 8.1m, đường vào rộng 6.3m. Nhà hướng Tây Bắc, ban công Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Nhà mặt phố,"Thành phố Thủ Đức, TP.HCM",8352000000.0,4318000000.0,Sổ đỏ/Sổ hồng,Mới xây,2,Nội thất cơ bản,92,8.1,6.3,5,1,1,5,Tây Bắc,Nam,0949455158,chubatdongsan479@gmail.com
"Bán Kho diện tích 218m2 chính chủ, vị trí đẹp tại Quận 1, TP.HCM","Cần bán gấp Kho, diện tích 218m2, mặt tiền 7.2m, đường vào rộng 4.2m. Nhà hướng Nam, ban công Tây Nam. Pháp lý: Hợp đồng mua bán, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Kho,"Quận 1, TP.HCM",10179000000.0,6558000000.0,Hợp đồng mua bán,Còn mới (80-90%),2,Nội thất cơ bản,218,7.2,4.2,1,1,1,1,Nam,Tây Nam,0928941059,chubatdongsan480@gmail.com
"Bán Biệt thự diện tích 78m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Biệt thự, diện tích 78m2, mặt tiền 7.5m, đường vào rộng 5.6m. Nhà hướng Đông, ban công Tây Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Biệt thự,"Quận Đống Đa, Hà Nội",7991000000.0,4013000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),1,Nội thất cơ bản,78,7.5,5.6,5,1,1,3,Đông,Tây Nam,0955977981,chubatdongsan481@gmail.com
"Bán Xưởng diện tích 286m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Xưởng, diện tích 286m2, mặt tiền 14.9m, đường vào rộng 18.0m. Nhà hướng Đông Nam, ban công Đông Nam. Pháp lý: Đang chờ sổ, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Xưởng,"Quận 7, TP.HCM",23554000000.0,12795000000.0,Đang chờ sổ,Trung bình,3,Nội thất cơ bản,286,14.9,18.0,1,1,1,3,Đông Nam,Đông Nam,0934463497,chubatdongsan482@gmail.com
"Bán Nhà mặt phố diện tích 253m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Nhà mặt phố, diện tích 253m2, mặt tiền 3.5m, đường vào rộng 13.6m. Nhà hướng Đông, ban công Đông Bắc. Pháp lý: Hợp đồng mua bán, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Nhà mặt phố,"Quận Đống Đa, Hà Nội",26607000000.0,12888000000.0,Hợp đồng mua bán,Còn mới (80-90%),1,Nội thất đầy đủ / Cao cấp,253,3.5,13.6,4,1,1,5,Đông,Đông Bắc,0930978606,chubatdongsan483@gmail.com
"Bán Kho diện tích 170m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Kho, diện tích 170m2, mặt tiền 13.4m, đường vào rộng 7.1m. Nhà hướng Bắc, ban công Đông Nam. Pháp lý: Hợp đồng mua bán, chất lượng Cần sửa chữa. Đầy đủ tiện ích xung quanh.",Kho,"Quận 7, TP.HCM",14200000000.0,7351000000.0,Hợp đồng mua bán,Cần sửa chữa,1,Nội thất cơ bản,170,13.4,7.1,3,4,4,4,Bắc,Đông Nam,0993201573,chubatdongsan484@gmail.com
"Bán Khu nghỉ dưỡng diện tích 244m2 chính chủ, vị trí đẹp tại TP. Bắc Ninh","Cần bán gấp Khu nghỉ dưỡng, diện tích 244m2, mặt tiền 9.9m, đường vào rộng 16.7m. Nhà hướng Bắc, ban công Tây Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Khu nghỉ dưỡng,TP. Bắc Ninh,13076000000.0,8011000000.0,Sổ đỏ/Sổ hồng,Mới xây,1,Nội thất cơ bản,244,9.9,16.7,1,4,4,2,Bắc,Tây Nam,0963809547,chubatdongsan485@gmail.com
"Bán Nhà riêng diện tích 240m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Nhà riêng, diện tích 240m2, mặt tiền 8.3m, đường vào rộng 17.5m. Nhà hướng Đông, ban công Đông Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Nhà riêng,"Quận Đống Đa, Hà Nội",23047000000.0,11851000000.0,Sổ đỏ/Sổ hồng,Mới xây,3,Nội thất cơ bản,240,8.3,17.5,2,3,3,5,Đông,Đông Bắc,0972144044,chubatdongsan486@gmail.com
"Bán Căn hộ chung cư diện tích 61m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Căn hộ chung cư, diện tích 61m2, mặt tiền 11.7m, đường vào rộng 17.2m. Nhà hướng Tây Bắc, ban công Tây Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Căn hộ chung cư,"Quận 7, TP.HCM",3681000000.0,1817000000.0,Sổ đỏ/Sổ hồng,Mới xây,1,Không nội thất,61,11.7,17.2,1,3,3,2,Tây Bắc,Tây Bắc,0970579490,chubatdongsan487@gmail.com
"Bán Nhà riêng diện tích 187m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Nhà riêng, diện tích 187m2, mặt tiền 8.8m, đường vào rộng 18.5m. Nhà hướng Đông Bắc, ban công Tây. Pháp lý: Đang chờ sổ, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Nhà riêng,"Quận Đống Đa, Hà Nội",21331000000.0,11959000000.0,Đang chờ sổ,Mới xây,1,Nội thất cơ bản,187,8.8,18.5,5,2,2,4,Đông Bắc,Tây,0952885569,chubatdongsan488@gmail.com
"Bán Biệt thự diện tích 173m2 chính chủ, vị trí đẹp tại TP. Bắc Ninh","Cần bán gấp Biệt thự, diện tích 173m2, mặt tiền 13.5m, đường vào rộng 6.5m. Nhà hướng Đông, ban công Tây. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Biệt thự,TP. Bắc Ninh,16006000000.0,7710000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),1,Nội thất cơ bản,173,13.5,6.5,4,3,3,3,Đông,Tây,0923346122,chubatdongsan489@gmail.com
"Bán Chung cư mini diện tích 48m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Chung cư mini, diện tích 48m2, mặt tiền 13.8m, đường vào rộng 15.6m. Nhà hướng Tây, ban công Tây Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Chung cư mini,"Quận Đống Đa, Hà Nội",2924000000.0,1446000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),1,Nội thất cơ bản,48,13.8,15.6,4,3,3,2,Tây,Tây Nam,0955883048,chubatdongsan490@gmail.com
"Bán Căn hộ chung cư diện tích 47m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Căn hộ chung cư, diện tích 47m2, mặt tiền 8.1m, đường vào rộng 10.3m. Nhà hướng Tây Nam, ban công Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Căn hộ chung cư,"Quận Nam Từ Liêm, Hà Nội",5698000000.0,3517000000.0,Sổ đỏ/Sổ hồng,Mới xây,2,Không nội thất,47,8.1,10.3,1,1,1,1,Tây Nam,Nam,0945640604,chubatdongsan491@gmail.com
"Bán Trang trại diện tích 286m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Trang trại, diện tích 286m2, mặt tiền 6.3m, đường vào rộng 17.2m. Nhà hướng Nam, ban công Đông. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Cần sửa chữa. Đầy đủ tiện ích xung quanh.",Trang trại,"Quận 7, TP.HCM",23500000000.0,14362000000.0,Sổ đỏ/Sổ hồng,Cần sửa chữa,1,Nội thất cơ bản,286,6.3,17.2,3,1,1,1,Nam,Đông,0946796654,chubatdongsan492@gmail.com
"Bán Khu nghỉ dưỡng diện tích 107m2 chính chủ, vị trí đẹp tại TP. Bắc Ninh","Cần bán gấp Khu nghỉ dưỡng, diện tích 107m2, mặt tiền 10.1m, đường vào rộng 15.1m. Nhà hướng Đông Bắc, ban công Tây Bắc. Pháp lý: Đang chờ sổ, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Khu nghỉ dưỡng,TP. Bắc Ninh,5904000000.0,3752000000.0,Đang chờ sổ,Trung bình,2,Nội thất cơ bản,107,10.1,15.1,2,3,3,5,Đông Bắc,Tây Bắc,0935281805,chubatdongsan493@gmail.com
"Bán Trang trại diện tích 204m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Trang trại, diện tích 204m2, mặt tiền 13.9m, đường vào rộng 16.0m. Nhà hướng Tây, ban công Đông Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Trang trại,"Quận 7, TP.HCM",19190000000.0,11999000000.0,Sổ đỏ/Sổ hồng,Mới xây,1,Nội thất cơ bản,204,13.9,16.0,4,2,2,4,Tây,Đông Bắc,0972930864,chubatdongsan494@gmail.com
"Bán Nhà mặt phố diện tích 223m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Nhà mặt phố, diện tích 223m2, mặt tiền 5.5m, đường vào rộng 13.8m. Nhà hướng Đông Bắc, ban công Tây Nam. Pháp lý: Đang chờ sổ, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Nhà mặt phố,"Quận 7, TP.HCM",14437000000.0,8606000000.0,Đang chờ sổ,Mới xây,3,Nội thất cơ bản,223,5.5,13.8,5,1,1,5,Đông Bắc,Tây Nam,0986819486,chubatdongsan495@gmail.com
"Bán Căn hộ chung cư diện tích 142m2 chính chủ, vị trí đẹp tại Quận Cầu Giấy, Hà Nội","Cần bán gấp Căn hộ chung cư, diện tích 142m2, mặt tiền 10.5m, đường vào rộng 5.2m. Nhà hướng Tây, ban công Tây Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Căn hộ chung cư,"Quận Cầu Giấy, Hà Nội",15810000000.0,7729000000.0,Sổ đỏ/Sổ hồng,Mới xây,2,Không nội thất,142,10.5,5.2,5,3,3,5,Tây,Tây Bắc,0925703721,chubatdongsan496@gmail.com
"Bán Trang trại diện tích 143m2 chính chủ, vị trí đẹp tại TP. Bắc Ninh","Cần bán gấp Trang trại, diện tích 143m2, mặt tiền 10.6m, đường vào rộng 11.8m. Nhà hướng Nam, ban công Tây Nam. Pháp lý: Đang chờ sổ, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Trang trại,TP. Bắc Ninh,16076000000.0,9856000000.0,Đang chờ sổ,Mới xây,2,Nội thất đầy đủ / Cao cấp,143,10.6,11.8,3,3,3,5,Nam,Tây Nam,0997142585,chubatdongsan497@gmail.com
